Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-05-09 00:00:00-04:00,0.06863386404516315,0.06863386404516315,0.06809769570827484,0.06809769570827484,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06809768612773491,0.07024235917355798,0.06809768612773491,0.06863385438919067,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06863386706139714,0.06970620378229944,0.06863386706139714,0.0691700354218483,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06917002265064644,0.06917002265064644,0.06863385438919067,0.06863385438919067,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06863385438919067,0.06970619091210221,0.06863385438919067,0.06863385438919067,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06863386706139714,0.07077854050320175,0.06863386706139714,0.0691700354218483,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06917003238205145,0.06917003238205145,0.06756152737138654,0.06809769570827484,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06809766038262666,0.06809766038262666,0.0670253242651242,0.06756149232387543,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06756150381129394,0.06809767196120933,0.06648916751146317,0.06648916751146317,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06648916751146317,0.06702533566137855,0.06648916751146317,0.06648916751146317,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06648916751146317,0.06756150381129394,0.06648916751146317,0.06648916751146317,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.0664891813433676,0.06863385438919067,0.0664891813433676,0.06863385438919067,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06863383890269527,0.0707785114645958,0.06863383890269527,0.0707785114645958,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07077852908389774,0.07345998715690952,0.0702423608099512,0.07238765060901642,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.0729238012390357,0.07614081010435911,0.0729238012390357,0.07506847381591797,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07506851278239156,0.07506851278239156,0.07292383909225464,0.07292383909225464,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07292383909225464,0.07292383909225464,0.07185088554373625,0.07292383909225464,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07292381888296297,0.07345998715690952,0.07185086563179084,0.07238765060901642,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07238766107030586,0.07345999777317047,0.07185087601550542,0.07345999777317047,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07345999777317047,0.07345999777317047,0.07238766107030586,0.07345999777317047,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07345998655484794,0.07345998655484794,0.07024236023426056,0.07024236023426056,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07024236023426056,0.07024236023426056,0.0691700236951561,0.07024236023426056,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07024236023426056,0.07024236023426056,0.0691700236951561,0.07024236023426056,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.07024233261763158,0.07024233261763158,0.0670253242651242,0.06756149232387543,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06756149232387543,0.06809766038262666,0.0670253242651242,0.06756149232387543,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06756149426654727,0.06809766234071554,0.06648915811821073,0.067025326192379,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06756152737138654,0.06917003238205145,0.06756152737138654,0.06809769570827484,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06809766038262666,0.06809766038262666,0.06648915620637297,0.06756149232387543,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06756149426654727,0.06809766234071554,0.06648915811821073,0.067025326192379,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06702535632699326,0.06756152464222293,0.06702535632699326,0.0672934427857399,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06729344550407429,0.06809769570827484,0.06595302236072162,0.06809769570827484,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06809766038262666,0.06863382844137789,0.0670253242651242,0.06756149232387543,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06756150381129394,0.06809767196120933,0.06648916751146317,0.06648916751146317,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06648918355316011,0.06702535183243562,0.06434451043605804,0.06434451043605804,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06434450508869818,0.06488067332341536,0.06327216861926384,0.06380833685398102,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06380832871466982,0.06756150587893943,0.0632721605483456,0.06595300137996674,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06595300137996674,0.06595300137996674,0.06541683321364251,0.06595300137996674,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06595300137996674,0.06595300137996674,0.06541683321364251,0.06595300137996674,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06648915811821073,0.06756149426654727,0.06648915811821073,0.067025326192379,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06702535183243562,0.06702535183243562,0.06434451043605804,0.06434451043605804,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06434448647816579,0.06434448647816579,0.06219919745655103,0.06273598223924637,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06273599842731936,0.06273599842731936,0.05951837241616539,0.06005454063415527,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.06005454706590402,0.060590715341316694,0.05576520086260261,0.058446042239665985,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.058446035980185614,0.06112687707013505,0.058446035980185614,0.06005454063415527,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05844604868678786,0.06059072202501522,0.05844604868678786,0.059250298887491226,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.059250286006039043,0.06112687707013505,0.058446035980185614,0.06005454063415527,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06059070072200264,0.06219920516014099,0.06059070072200264,0.06219920516014099,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.062199217514150466,0.06327217072248459,0.0616630492616106,0.06327217072248459,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06327216861926384,0.06434450508869818,0.06166304721187842,0.06380833685398102,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06380833685398102,0.06488067332341536,0.06380833685398102,0.06380833685398102,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06380832871466982,0.06595300137996674,0.06380832871466982,0.06595300137996674,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06595301527388459,0.06702535183243562,0.06434451043605804,0.06434451043605804,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06541683121163237,0.06756150381129394,0.06541683121163237,0.06648916751146317,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06648915811821073,0.06756149426654727,0.06648915811821073,0.067025326192379,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06702533979747645,0.06702533979747645,0.0654168352484703,0.0654168352484703,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06541684155813254,0.06595300979284971,0.06273600038454667,0.06380833685398102,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06380832838604816,0.06380832838604816,0.059518366374393006,0.06166303902864456,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.061663037320568784,0.06219920546927973,0.061126869171857834,0.061126869171857834,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.061126889998200006,0.0616630583295871,0.0600545533354258,0.0605907216668129,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.060590721666812904,0.060590721666812904,0.0589822166726516,0.0605907216668129,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06059070885214516,0.06112687707013505,0.06005454063415527,0.06005454063415527,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.06005453522174603,0.060590703391413814,0.05844603071274269,0.05951836705207825,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.05951838790454952,0.06005455626206572,0.05844605118951711,0.05898221954703331,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05898219888241047,0.060590703391413814,0.05898219888241047,0.05951836705207825,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.060590702701518784,0.06219920719220745,0.060590702701518784,0.06166303902864456,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.0616630492616106,0.06327217072248459,0.0616630492616106,0.06327217072248459,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06327216861926384,0.06380833685398102,0.06273600038454667,0.06380833685398102,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06380833069946418,0.06595300343147235,0.06380833069946418,0.0654168352484703,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.0654168579057659,0.06595302627447124,0.06488068953706058,0.06568494439125061,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06568493126097574,0.06595301309060739,0.06488067656755447,0.06488067656755447,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06488067656755447,0.06514876299944929,0.06380834004450156,0.06488067656755447,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06488067871533355,0.06488067871533355,0.06434451043605804,0.06434451043605804,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06434451043605804,0.06541684699460908,0.06434451043605804,0.06434451043605804,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06434450722756431,0.06488067548010418,0.062199217514150466,0.06327217072248459,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06327217072248459,0.06327217072248459,0.062199217514150466,0.06327217072248459,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06327215031888617,0.06327215031888617,0.06273598223924637,0.06273598223924637,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06273598223924637,0.06327215031888617,0.06219919745655103,0.06273598223924637,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06273598223924637,0.06327215031888617,0.06273598223924637,0.06273598223924637,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06273599032112565,0.0632721584698366,0.06005453287443594,0.061126869171857834,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.0611268715610816,0.0611268715610816,0.058714112496445384,0.05951836705207825,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.058982205110149025,0.058982205110149025,0.05630136397874885,0.05790986865758896,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05898218897871217,0.06273598223924637,0.05898218897871217,0.06273598223924637,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06273599433346008,0.0654168352484703,0.06219920944728363,0.0654168352484703,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06541684482908093,0.06595301309060739,0.06488067656755447,0.06488067656755447,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06488066504731828,0.06756150587893943,0.06488066504731828,0.06595300137996674,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06595301309060739,0.06648918135213384,0.06488067656755447,0.06488067656755447,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06488066259350349,0.0654168307395496,0.06219920516014099,0.06219920516014099,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.0621992266609742,0.06273601169570639,0.060590721666812904,0.0605907216668129,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.060590702701518784,0.06166303902864456,0.059518366374393006,0.06166303902864456,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06166303902864456,0.06219920719220745,0.060590702701518784,0.06166303902864456,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.0616630492616106,0.06434450722756431,0.06112688100907074,0.06327217072248459,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06327216861926384,0.06488067332341536,0.06327216861926384,0.06380833685398102,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06380833685398102,0.06434450508869818,0.06327216861926384,0.06380833685398102,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06380833897502444,0.06380833897502444,0.06327217072248459,0.06327217072248459,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06327217387750701,0.06488067871533355,0.06327217387750701,0.06434451043605804,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06434451514068909,0.06434451514068909,0.06327217850373279,0.0635402649641037,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06354024452951929,0.06380832630141126,0.06219920516014099,0.06219920516014099,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06219920516014099,0.06273599000931901,0.061663037014094875,0.06219920516014099,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.0621992266609742,0.0621992266609742,0.060590721666812904,0.0605907216668129,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.060590721666812904,0.0616630583295871,0.060590721666812904,0.0605907216668129,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06059070885214516,0.06166304528812493,0.0589822041981755,0.06005454063415527,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.06005454063415527,0.06112687707013505,0.05951837241616539,0.06005454063415527,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.0600545533354258,0.061126889998200006,0.0600545533354258,0.0605907216668129,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06219920944728363,0.0664891716144744,0.06219920944728363,0.0654168352484703,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06541681701629036,0.0680976571841294,0.06541681701629036,0.06675723940134048,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06675726777522707,0.06943810448024275,0.06595301308191184,0.06863385438919067,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06863383890269527,0.0723876325891467,0.06863383890269527,0.0707785114645958,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07077852293603233,0.07560465368562966,0.06970618648128303,0.0739961490035057,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07399613701057209,0.07399613701057209,0.0707785114645958,0.0707785114645958,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07131469780204425,0.0723876510598995,0.07131469780204425,0.07185086607933044,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07185084824746477,0.07560464196013854,0.07185084824746477,0.07506847381591797,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07506847381591797,0.07560464196013854,0.07453230567169741,0.07506847381591797,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07506848771954289,0.07774932433490811,0.07506848771954289,0.07721316069364548,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07721316316670648,0.07882166334653908,0.07560465838461072,0.0777493268251419,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07828548733588453,0.08096632361412048,0.07828548733588453,0.08096632361412048,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08096632361412048,0.08177057817940121,0.08043016004028324,0.08096632361412048,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08096632361412048,0.0815024963924826,0.08016207825336462,0.08096632361412048,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.0809663435401544,0.0809663435401544,0.0782855066021573,0.08043017983436584,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08096632284767478,0.08311162143945694,0.08096632284767478,0.08311162143945694,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.083111595708453,0.08632860373862582,0.083111595708453,0.08498817682266235,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08498822530705825,0.08525631636590568,0.08150251688399202,0.0825754702091217,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08257547389794087,0.08525632017448387,0.08203931016534884,0.08418398350477219,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08418395778150532,0.08525629412355369,0.08257544866617036,0.08311162143945694,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.0836477761548149,0.0852562850999029,0.0836477761548149,0.08472011238336563,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08472013681198665,0.08793714642524719,0.08472013681198665,0.08793714642524719,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.0879371489444822,0.09383562137664317,0.08740097605798185,0.09329944849014282,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09329942550634762,0.09758877072358708,0.09276326195645491,0.09544409811496735,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09544406554809466,0.09598023811956212,0.09329939367126748,0.09490790218114853,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09490792635898296,0.09490792635898296,0.0906179556050069,0.09115412831306458,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09169092774391174,0.09276326407268506,0.09169092774391174,0.09169092774391174,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09169092774391174,0.09383560040145839,0.09061796550746073,0.09169092774391174,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09169092684548324,0.09222709040235401,0.09008180106267485,0.09034988284111023,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09034987385323989,0.09115412831306458,0.08847328318182351,0.09115412831306458,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09115413827410974,0.09276326407268506,0.09008180194533641,0.09169092774391174,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09169094226065512,0.09222710590766624,0.08686480671167374,0.08686480671167374,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08686481601230324,0.09061798955681236,0.08686481601230324,0.0900818258523941,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.09008184002806771,0.09705264121294022,0.09008184002806771,0.09705264121294022,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.0975887865086186,0.10134258548628303,0.0975887865086186,0.1002696231007576,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.10026963252981606,0.10884894186191382,0.09705262279401565,0.10831277817487717,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.1083127591464967,0.10992125912955229,0.10777658634912804,0.10938509553670883,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.1093851147534773,0.10992127844051396,0.10831277817487717,0.10831277817487717,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10831279698040543,0.10884896076053213,0.10563195967071506,0.10670428723096848,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10670427181909134,0.10724044472630409,0.10402343489660881,0.10455960780382156,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10509580373764038,0.107240477615173,0.10509580373764038,0.10509580373764038,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.1050957607881543,0.10616809728868884,0.10402342428761976,0.10429150611162186,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10429151981224226,0.10670427495427345,0.10348727423458343,0.10563194751739502,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10563197680928849,0.10616814067640669,0.10509580373764038,0.10509580373764038,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10509574071514327,0.10616807701086439,0.10241490457810268,0.10402340441942215,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10402342428767197,0.10455959714020259,0.10295108778713691,0.10348726063966751,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10348726063961557,0.1045595971401501,0.10241492413908103,0.10429150611162186,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10429154873243317,0.10563197680928849,0.10402346679887406,0.10509580373764038,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10509577730367128,0.10509577730367128,0.10134260356426238,0.10134260356426239,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10134256429368708,0.10187872781818284,0.0970525933719912,0.09866110235452652,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09919724708890118,0.10134254509719978,0.09919724708890118,0.09973341971635818,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09973343808322019,0.10134256376039762,0.09973343808322019,0.10080577433109283,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.1008058040268953,0.10187875729394956,0.10026963114274891,0.10161067545413971,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10187873182797992,0.10509574071514327,0.10187873182797992,0.10402340441942215,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10402346679887406,0.10616814067640669,0.10402346679887406,0.10509580373764038,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10509576223245887,0.10616809874773026,0.10509576223245887,0.10616809874773026,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10616808630237204,0.10616808630237204,0.10563192270985026,0.10590000450611115,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10590002937661462,0.10670427495427345,0.10563194751739502,0.10563194751739502,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10563195024045975,0.1067042777049815,0.10134260356426238,0.10134260356426239,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.1013425697140627,0.1029510695781057,0.10026960749552531,0.10241490602493286,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10241492413913243,0.10509576078820705,0.10241492413913243,0.10348726063966751,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10348724233580303,0.1045595786466732,0.10187873326723552,0.10241490602493286,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10241493159483983,0.1093851147534773,0.10187875870327635,0.10831277817487717,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10831279101422003,0.11045746442564879,0.10777661805909888,0.10992129147052765,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.10992126552061046,0.11581973731517792,0.10992126552061046,0.11581973731517792,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11635593464943517,0.12064590761030154,0.11635593464943517,0.1195729449391365,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11957293700208683,0.12493524637024596,0.11903677325832379,0.12439907342195511,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12439899050366214,0.13351446761581398,0.12332665452637506,0.13244213163852692,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13136987274636341,0.13136987274636341,0.1265437367114831,0.12868840992450714,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12868840992450714,0.1292245736254996,0.12600756380596356,0.12868840992450714,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.12868837498046248,0.13887618207697844,0.12868837498046248,0.13565917313098907,117014400,0.0,0.0
