Adj Close
23.29341125
23.062397
22.31162453
22.67738724
22.64528847
22.70305443
23.7233429
23.10089493
23.51157951
23.09448433
22.88914108
22.68380737
21.59934235
21.07315254
21.45175552
21.56084251
21.29774284
21.50950623
21.48383141
21.93301773
21.72767639
22.11269188
22.11269188
21.55442047
21.58009338
20.80364609
20.53413391
20.4442997
20.43787766
20.97047997
20.23895454
19.66784859
19.84753036
20.23253632
20.28388023
20.15554047
20.21327972
20.45072174
20.55339241
20.3095417
19.64217949
19.72560692
19.57801437
19.6357708
19.34058952
19.29566956
18.95557404
19.46892548
19.52667999
19.57159615
19.01974869
19.03899002
19.55234909
18.83365059
19.0325737
19.4753437
19.45609283
19.24433899
18.75023079
18.98124695
19.14166451
19.82185555
20.04002953
20.19403648
20.34804344
20.25820351
20.21970367
19.93094444
19.85393524
19.33416939
19.41116905
18.70531845
19.50742722
19.30850601
19.87319565
19.674263
19.34700966
19.91810799
20.17478371
20.23253632
19.674263
19.61009216
19.38550186
19.95661163
20.57905769
20.29029465
20.41862679
20.37371635
20.52130127
20.4699707
20.77155685
20.68172455
20.87423325
22.67738724
22.51695824
23.25491333
22.85705566
22.90838814
23.11373138
23.0559845
23.37041664
23.71051025
23.82600975
23.99284744
23.67841911
23.66558838
23.73617172
24.15969658
23.42816925
23.69126129
23.5821743
23.26132011
23.67201424
23.94152069
23.96718979
24.0056839
23.98643684
24.32011604
24.10835457
23.79393005
23.50516319
23.70409012
22.90838814
22.83781242
22.80571747
22.82497025
22.69021606
22.28595734
22.50412941
23.0559845
22.51695824
22.69663429
22.90196991
22.54904366
22.35012817
22.53620148
22.54904366
22.82497025
22.6709671
22.54262543
23.10089493
22.90196991
23.23565483
22.99181747
23.18431854
23.55650139
23.1394043
23.01105881
22.67738724
23.15865135
23.51157951
23.28699112
23.74259567
23.74259567
23.7233429
23.45383263
23.21640396
23.33833122
22.95973015
22.61963272
22.33086777
22.22178841
22.70305443
22.31803703
22.27311325
22.29236603
22.78647423
22.3052063
22.13194656
21.6955986
20.64964485
21.04107094
21.15657616
20.57263184
20.46354485
20.49563026
20.56621742
19.78335381
20.03361511
19.09032631
20.12986374
21.11807442
19.96944427
19.80260086
19.72560692
19.75127029
19.84753036
18.65397835
19.0325737
19.03899002
18.05720901
18.14703941
17.31925964
16.11288071
16.02946091
14.60490322
14.42523003
16.42730522
15.79202747
14.21347141
14.90008068
14.50864697
15.30434799
14.58564949
13.62953281
13.29585266
12.67341232
12.14080715
13.57177925
13.6680336
14.45731163
14.23913765
14.75891113
15.81128597
14.92574596
13.75145245
14.01455212
13.93112946
13.43702507
12.42956734
13.45627594
13.31510353
12.26914692
12.19214153
11.31943893
10.39540863
11.09485149
11.94188404
11.9033823
11.99321842
12.08305264
11.07560062
11.31943893
11.67878532
11.23601627
11.07560062
11.06276703
11.5055294
11.67237282
11.63387108
11.15901852
10.57507992
10.47240925
10.47882748
10.44674206
10.44674206
10.14514732
10.02322578
9.99755764
9.914139748
9.618959427
9.548371315
10.02964211
10.42107105
10.77400398
11.63387108
11.69804192
11.77504158
11.88412952
11.88412952
12.23064709
11.83920956
12.26914692
12.51940632
11.9033823
12.35898209
12.1279726
11.96113682
12.13438797
11.9996376
12.16647434
11.91621304
11.60178471
11.56970215
11.68520832
11.85846233
12.39748383
12.38464928
12.21781063
11.71728992
11.78787518
11.95471573
11.85204506
11.32585526
10.29915142
9.984722137
9.740878105
9.163356781
9.567623138
9.407200813
9.118440628
8.900262833
8.136649132
8.136649132
8.540916443
8.046813965
8.117401123
7.982645988
8.617918968
8.682089806
8.861763
8.977266312
8.829681396
9.253194809
9.323779106
9.458539009
9.259609222
10.19648266
10.13231277
10.24140358
10.99859619
10.40182304
9.875636101
9.862803459
10.267066
10.47240925
10.56224346
10.25423336
10.01039124
10.39540863
10.90876198
10.70341682
10.60074902
10.49807739
10.79325771
10.91517639
10.53657627
10.6520834
10.75475311
10.52374363
10.84459209
10.85742378
10.93442917
11.56970215
11.71728992
12.0702219
12.46165562
12.01888466
12.33973122
12.04455471
12.41031742
12.08947182
12.1857233
11.58253479
11.76220989
11.32585526
11.46703339
11.78787518
11.96113682
11.34510803
11.35152721
11.58253479
11.47986603
11.53761578
11.69804192
12.11514187
12.54507351
12.40390301
12.85950184
12.76966667
12.60282803
12.65416336
12.48090076
12.65416336
12.42314911
12.12155819
11.91621304
11.79429626
12.01247215
12.12155819
11.80712986
11.9033823
12.19856071
12.80816841
13.07767582
13.1097641
13.03275585
13.23168182
12.65416336
12.54507351
12.1857233
12.0702219
12.11514187
12.16647434
12.44240189
12.50657463
13.19318295
13.36644077
13.44985867
13.83487415
13.78353882
13.79637241
14.1942234
14.29047203
14.54073524
14.94499874
14.52148056
14.86157799
14.90008068
15.36851501
15.50969219
15.0990057
14.93216228
15.22733974
15.29151344
15.33001423
15.64444256
15.77919483
15.42626667
15.11825562
16.30538368
16.20271873
16.24763489
16.39522171
16.36313438
16.2604599
16.35030937
16.38880348
16.57490158
16.4786396
16.5877285
16.18346977
16.22838783
16.59414673
16.94708061
17.4219265
17.87752914
17.99945068
18.0315361
18.1727066
18.37163162
18.28178787
18.20479012
18.48713684
18.30746651
18.14063454
17.85828018
17.69786072
17.89678192
17.90319824
17.85828018
17.07541466
16.88291168
17.21017265
17.46684456
17.38984299
17.5823555
17.62727356
17.62084961
